Image,Arch,OS,OsVersion,ProductVersion,Dockerfile,Repository,BuildTimestamp,ProductFamily
sha256:5253056da647e98abb009f4fa4fded5b0d81b8f56de8775c06f01ae9e341c97c,arm32,Linux,Debian 9,2.1.23,src/runtime/2.1/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-12-11 12:08:48.00,core
sha256:450ecf00564d46a86f67c2e005d597a7888a3312d5bfc72da5e62721983149d5,amd64,Linux,Alpine 3.12,2.1.23,src/runtime-deps/2.1/alpine3.12/amd64/Dockerfile,dotnet/runtime-deps,2020-12-11 12:08:51.00,core
sha256:450ecf00564d46a86f67c2e005d597a7888a3312d5bfc72da5e62721983149d5,amd64,Linux,Alpine 3.12,2.1.23,src/runtime-deps/2.1/alpine3.12/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-11 12:08:51.00,core
sha256:8846f6e861c224707fbda9d85f9ea935b1389b32768abc81b781aa9896910ccc,amd64,Linux,Alpine 3.12,5.0.1,src/aspnet/5.0/alpine3.12/amd64/Dockerfile,dotnet/aspnet,2020-12-11 12:08:52.00,core
sha256:d2256b84cb559a72214c8658081f977243e8e78c7e09492a383579bdca54683a,amd64,Linux,Alpine 3.12,2.1.23,src/runtime/2.1/alpine3.12/amd64/Dockerfile,dotnet/runtime,2020-12-11 12:08:56.00,core
sha256:d2256b84cb559a72214c8658081f977243e8e78c7e09492a383579bdca54683a,amd64,Linux,Alpine 3.12,2.1.23,src/runtime/2.1/alpine3.12/amd64/Dockerfile,dotnet/core/runtime,2020-12-11 12:08:56.00,core
sha256:cf16e40297f312d0bbcbb82e381366d9f4420709e23a2bf7cfea381f85374411,arm32,Linux,Debian 10,3.1.10,src/runtime/3.1/buster-slim/arm32v7/Dockerfile,dotnet/runtime,2020-12-11 12:08:56.00,core
sha256:cf16e40297f312d0bbcbb82e381366d9f4420709e23a2bf7cfea381f85374411,arm32,Linux,Debian 10,3.1.10,src/runtime/3.1/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-12-11 12:08:56.00,core
sha256:36df4687acedb16b200d09bee16b74b3a2162bdd7b49bd9b8400a28a6093ea5d,arm32,Linux,Debian 9,2.1.23,src/aspnet/2.1/stretch-slim/arm32v7/Dockerfile,dotnet/aspnet,2020-12-11 12:08:57.00,core
sha256:36df4687acedb16b200d09bee16b74b3a2162bdd7b49bd9b8400a28a6093ea5d,arm32,Linux,Debian 9,2.1.23,src/aspnet/2.1/stretch-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-12-11 12:08:57.00,core
sha256:2256d40f346c8d6e3dedb9e58574e660dbe7f73d111f87cb461dae6ae11208df,arm64,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/arm64v8/Dockerfile,dotnet/runtime,2020-12-11 12:08:57.00,core
sha256:2256d40f346c8d6e3dedb9e58574e660dbe7f73d111f87cb461dae6ae11208df,arm64,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/arm64v8/Dockerfile,dotnet/runtime,2020-12-11 12:08:57.00,core
sha256:68b9a639c76239259f556453049fb407bac917188a7e5ff01cd74a307ab71126,amd64,Linux,Debian 10,3.1.10,src/runtime-deps/3.1/buster-slim/amd64/Dockerfile,dotnet/runtime-deps,2020-12-11 12:09:01.00,core
sha256:68b9a639c76239259f556453049fb407bac917188a7e5ff01cd74a307ab71126,amd64,Linux,Debian 10,3.1.10,src/runtime-deps/3.1/buster-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-11 12:09:01.00,core
sha256:b5ae7778c02b4008bfb1bb10909ca091d808267fdbfc092db9435f5a456dda3b,arm64,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/arm64v8/Dockerfile,dotnet/aspnet,2020-12-11 12:09:02.00,core
sha256:b5ae7778c02b4008bfb1bb10909ca091d808267fdbfc092db9435f5a456dda3b,arm64,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/arm64v8/Dockerfile,dotnet/core/aspnet,2020-12-11 12:09:02.00,core
sha256:64e6db27694588c89e51000e4ad34e6d7ac53622360727600ccd70cae0021573,amd64,Linux,Alpine 3.12,2.1.23,src/aspnet/2.1/alpine3.12/amd64/Dockerfile,dotnet/aspnet,2020-12-11 12:09:04.00,core
sha256:64e6db27694588c89e51000e4ad34e6d7ac53622360727600ccd70cae0021573,amd64,Linux,Alpine 3.12,2.1.23,src/aspnet/2.1/alpine3.12/amd64/Dockerfile,dotnet/core/aspnet,2020-12-11 12:09:04.00,core
sha256:999c0fc3ef45522391381a3db1dc4b0c3cd61b053d24ae2e3e3d5c0fb0a320aa,arm32,Linux,Debian 10,,samples/dotnetapp/Dockerfile.debian-arm32,dotnet/samples,2020-12-11 12:09:05.00,core
sha256:d0c805db212aa6b5064625ec70bb6e30bc619dc68ce3eba3df1c70bbbf1f038e,arm64,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/arm64v8/Dockerfile,dotnet/aspnet,2020-12-11 12:09:10.00,core
sha256:d0c805db212aa6b5064625ec70bb6e30bc619dc68ce3eba3df1c70bbbf1f038e,arm64,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/arm64v8/Dockerfile,dotnet/aspnet,2020-12-11 12:09:10.00,core
sha256:5c269971b9021ea8b3697aa8341eecb3413f0cd9c151897139460bfd4800172b,amd64,Linux,Debian 10,3.1.10,src/runtime/3.1/buster-slim/amd64/Dockerfile,dotnet/runtime,2020-12-11 12:09:10.00,core
sha256:5c269971b9021ea8b3697aa8341eecb3413f0cd9c151897139460bfd4800172b,amd64,Linux,Debian 10,3.1.10,src/runtime/3.1/buster-slim/amd64/Dockerfile,dotnet/core/runtime,2020-12-11 12:09:10.00,core
sha256:c571ef3e15ca329a3b12a45517952378a4198bab737d4bf39ed388f36b455d2e,arm32,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/arm32v7/Dockerfile,dotnet/runtime,2020-12-11 12:09:10.00,core
sha256:c571ef3e15ca329a3b12a45517952378a4198bab737d4bf39ed388f36b455d2e,arm32,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/arm32v7/Dockerfile,dotnet/runtime,2020-12-11 12:09:10.00,core
sha256:46ee60f5942a69c22e382760664cb53233283a449bcf4f75ddf00c3e97d2fbff,amd64,Linux,Alpine 3.12,3.1.404,src/sdk/3.1/alpine3.12/amd64/Dockerfile,dotnet/sdk,2020-12-11 12:09:16.00,core
sha256:46ee60f5942a69c22e382760664cb53233283a449bcf4f75ddf00c3e97d2fbff,amd64,Linux,Alpine 3.12,3.1.404,src/sdk/3.1/alpine3.12/amd64/Dockerfile,dotnet/core/sdk,2020-12-11 12:09:16.00,core
sha256:e1a768e9e0c7dc2658392328ae9dcbe69a98453307ac97bb081f163b3e30f3a0,arm32,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/arm32v7/Dockerfile,dotnet/aspnet,2020-12-11 12:09:18.00,core
sha256:e1a768e9e0c7dc2658392328ae9dcbe69a98453307ac97bb081f163b3e30f3a0,arm32,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-12-11 12:09:18.00,core
sha256:300cdde19c58ee7e6033212cf9463247164e9a20f5d40e65b52ae1ddb3227f79,amd64,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/amd64/Dockerfile,dotnet/runtime,2020-12-11 12:09:22.00,core
sha256:300cdde19c58ee7e6033212cf9463247164e9a20f5d40e65b52ae1ddb3227f79,amd64,Linux,Debian 10,5.0.1,src/runtime/5.0/buster-slim/amd64/Dockerfile,dotnet/runtime,2020-12-11 12:09:22.00,core
sha256:aaa3bafcc1f9478932fc6d9ccf5569499bfeb3086380b7acb317695a7dc9b573,arm32,Linux,Debian 10,,samples/aspnetapp/Dockerfile.debian-arm32,dotnet/samples,2020-12-11 12:09:24.00,core
sha256:6f8a0dbb114961f86e8831105a9b41d31707b6384e630ed69670af5db18e1974,amd64,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/amd64/Dockerfile,dotnet/aspnet,2020-12-11 12:09:25.00,core
sha256:6f8a0dbb114961f86e8831105a9b41d31707b6384e630ed69670af5db18e1974,amd64,Linux,Debian 10,3.1.10,src/aspnet/3.1/buster-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-12-11 12:09:25.00,core
sha256:eca69d120d501070cf439b7fcdc4bd82161b21135ffa15e9dec8d5ddfed896f5,arm32,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/arm32v7/Dockerfile,dotnet/aspnet,2020-12-11 12:09:26.00,core
sha256:eca69d120d501070cf439b7fcdc4bd82161b21135ffa15e9dec8d5ddfed896f5,arm32,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/arm32v7/Dockerfile,dotnet/aspnet,2020-12-11 12:09:26.00,core
sha256:fcda19a5b7a46a0ee0f2da4ba4df1d24e21da86d76b9ca56bc98efa541095ba9,amd64,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/amd64/Dockerfile,dotnet/aspnet,2020-12-11 12:09:32.00,core
sha256:fcda19a5b7a46a0ee0f2da4ba4df1d24e21da86d76b9ca56bc98efa541095ba9,amd64,Linux,Debian 10,5.0.1,src/aspnet/5.0/buster-slim/amd64/Dockerfile,dotnet/aspnet,2020-12-11 12:09:32.00,core
sha256:93874e38c569afe1d9b5841e3e4984ca9d66713c25b082b60f411df1c4b3d154,amd64,Linux,Alpine 3.12,5.0.101,src/sdk/5.0/alpine3.12/amd64/Dockerfile,dotnet/sdk,2020-12-11 12:09:42.00,core
sha256:55c10bd48c80032d5ef43d26381c00e52c597e2df8087bd9fd48504f0adf2b77,amd64,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/amd64/Dockerfile,dotnet/sdk,2020-12-11 12:10:10.00,core
sha256:55c10bd48c80032d5ef43d26381c00e52c597e2df8087bd9fd48504f0adf2b77,amd64,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/amd64/Dockerfile,dotnet/sdk,2020-12-11 12:10:10.00,core
sha256:c8c67bd5b8f6255d5fcd44e0b175a7d720a21467a8e1a633429a48a8a74f33b8,arm64,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/arm64v8/Dockerfile,dotnet/sdk,2020-12-11 12:10:21.00,core
sha256:c8c67bd5b8f6255d5fcd44e0b175a7d720a21467a8e1a633429a48a8a74f33b8,arm64,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/arm64v8/Dockerfile,dotnet/sdk,2020-12-11 12:10:21.00,core
sha256:4e708fc3ac557fa2829ffdfbf2c27151ca75118e6483a1ebd5490abd6bc0e9e7,amd64,Linux,Alpine 3.12,2.1.811,src/sdk/2.1/alpine3.12/amd64/Dockerfile,dotnet/sdk,2020-12-11 12:10:23.00,core
sha256:4e708fc3ac557fa2829ffdfbf2c27151ca75118e6483a1ebd5490abd6bc0e9e7,amd64,Linux,Alpine 3.12,2.1.811,src/sdk/2.1/alpine3.12/amd64/Dockerfile,dotnet/core/sdk,2020-12-11 12:10:23.00,core
sha256:eb694c6ccb30c6b933c05786271c68fa508950cb6328a7a1231c41a8b513dba0,arm32,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/arm32v7/Dockerfile,dotnet/sdk,2020-12-11 12:10:38.00,core
sha256:eb694c6ccb30c6b933c05786271c68fa508950cb6328a7a1231c41a8b513dba0,arm32,Linux,Debian 10,5.0.101,src/sdk/5.0/buster-slim/arm32v7/Dockerfile,dotnet/sdk,2020-12-11 12:10:38.00,core
sha256:0d5ecb176691d031427f9a51a99db514c67ea15510764dd71e7c33fd87a247fd,amd64,Windows,"Nano Server, version 1809",,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:37.00,core
sha256:1d896bee12bbdb9dd61ceffad2664fca87d7bb52e815434d1b33e5f3b67945f4,amd64,Windows,"Nano Server, version 1909",,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:43.00,core
sha256:5d6b1e5820b69c37f9710db88db539bee3203a54acf5401c00ac561f5238047d,amd64,Windows,"Nano Server, version 2004",,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:44.00,core
sha256:3ae35e77beb4e7f11e901dcb8217cd0c23fa15f28592e0e03d7de3b17d28dcd3,amd64,Windows,"Nano Server, version 20H2",,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:44.00,core
sha256:637e100e73f86331c2e715e2e1b3bc3c3371ee444509e6a8e04334dcde43aee0,amd64,Windows,"Nano Server, version 20H2",,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:46.00,core
sha256:4095784b6a8d0d85bbccd93910858cab318927f856cd7705ce88de4b3ec4e4dd,amd64,Windows,"Nano Server, version 1809",,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:47.00,core
sha256:40fcc6e135ca41d04433718e8557de71b6738d49f524a50b32a820f134095336,amd64,Windows,"Nano Server, version 1909",,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:53.00,core
sha256:b70684badf503d225929db480adbd95ad27e61b3182d3436c46349cba710fcdc,amd64,Windows,"Nano Server, version 2004",,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:53.00,core
sha256:82a3aa55a33a7cd89ab739fddeceadcbef41607d8660df691da4c0e854fa6874,amd64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:08:59.00,core
sha256:98bd4b79b7f75d67f5b703a140a0a2b91a3784b608a4c784f99a0ffe26a51a60,arm64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:09:08.00,core
sha256:23a2389e091a537f96d0cb4773f73b65fa55e246bcfc0a85a2ca4b7de0cc9ce0,arm64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/samples,2020-12-11 16:09:12.00,core
sha256:7ce795bf0c6ec12c68097ea55193f7ae4da2d4508f9d4b8c465805ee7da6ec1a,amd64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/samples,2020-12-11 16:09:28.00,core
sha256:b7c687ff4331e1aa2e2b7b2e351d740dc246db6e85edc93b549d0e90abdaa2f0,arm32,Linux,Debian 10,,samples/dotnetapp/Dockerfile.debian-arm32,dotnet/samples,2020-12-11 16:09:49.00,core
sha256:3e1ab330aca29e365fac001be259ac17ec43bf7597d1bf3d8209849bf1e35ba1,arm32,Linux,Debian 10,,samples/aspnetapp/Dockerfile.debian-arm32,dotnet/samples,2020-12-11 16:10:10.00,core
sha256:158bac1a4456c5b943a675f83198b36c1f8ee477ae67ed16a675292f5fb15fc7,arm32,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/arm32v7/Dockerfile,dotnet/sdk,2020-12-11 20:07:03.00,core
sha256:158bac1a4456c5b943a675f83198b36c1f8ee477ae67ed16a675292f5fb15fc7,arm32,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/arm32v7/Dockerfile,dotnet/core/sdk,2020-12-11 20:07:03.00,core
sha256:d347335731ebda81e7e72fcb81cc5adf88112e9539e306446b904c1b0ff1ed92,arm64,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/arm64v8/Dockerfile,dotnet/sdk,2020-12-11 20:07:20.00,core
sha256:d347335731ebda81e7e72fcb81cc5adf88112e9539e306446b904c1b0ff1ed92,arm64,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/arm64v8/Dockerfile,dotnet/core/sdk,2020-12-11 20:07:20.00,core
sha256:689979af370531bb758232213aa62e9e30ed3d499aed581de8812c72002e12c2,arm32,Linux,Debian 9,2.1.811,src/sdk/2.1/stretch/arm32v7/Dockerfile,dotnet/sdk,2020-12-11 20:09:01.00,core
sha256:689979af370531bb758232213aa62e9e30ed3d499aed581de8812c72002e12c2,arm32,Linux,Debian 9,2.1.811,src/sdk/2.1/stretch/arm32v7/Dockerfile,dotnet/core/sdk,2020-12-11 20:09:01.00,core
sha256:49156c8646f51c8e387d0cbe97082ba5a76d21c3e1b3149efdfe5690665be798,amd64,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/amd64/Dockerfile,dotnet/sdk,2020-12-12 00:10:27.00,core
sha256:49156c8646f51c8e387d0cbe97082ba5a76d21c3e1b3149efdfe5690665be798,amd64,Linux,Debian 10,3.1.404,src/sdk/3.1/buster/amd64/Dockerfile,dotnet/core/sdk,2020-12-12 00:10:27.00,core
sha256:fae4ce85cb7db66806421b57c170f1dd62b8d29190a15e73d2642eefdb16ba94,amd64,Linux,Debian 9,2.1.811,src/sdk/2.1/stretch/amd64/Dockerfile,dotnet/sdk,2020-12-12 00:11:17.00,core
sha256:fae4ce85cb7db66806421b57c170f1dd62b8d29190a15e73d2642eefdb16ba94,amd64,Linux,Debian 9,2.1.811,src/sdk/2.1/stretch/amd64/Dockerfile,dotnet/core/sdk,2020-12-12 00:11:17.00,core
sha256:906078972be1797a0ef143019cef21e49faa4ea23c042d3b8fce87e8280af4f7,amd64,Linux,Ubuntu 20.04,2.1.23,src/runtime-deps/2.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:32.00,core
sha256:906078972be1797a0ef143019cef21e49faa4ea23c042d3b8fce87e8280af4f7,amd64,Linux,Ubuntu 20.04,2.1.23,src/runtime-deps/2.1/focal/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:32.00,core
sha256:906078972be1797a0ef143019cef21e49faa4ea23c042d3b8fce87e8280af4f7,amd64,Linux,Ubuntu 20.04,2.1.24,src/runtime-deps/2.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:32.00,core
sha256:906078972be1797a0ef143019cef21e49faa4ea23c042d3b8fce87e8280af4f7,amd64,Linux,Ubuntu 20.04,2.1.24,src/runtime-deps/2.1/focal/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:32.00,core
sha256:e629300b3d429fbfe038bab5945314d73659b4623b7dbe275fc75d42cc30de1a,amd64,Linux,Ubuntu 20.04,2.1.23,src/runtime/2.1/focal/amd64/Dockerfile,dotnet/runtime,2020-12-15 23:17:42.00,core
sha256:e629300b3d429fbfe038bab5945314d73659b4623b7dbe275fc75d42cc30de1a,amd64,Linux,Ubuntu 20.04,2.1.23,src/runtime/2.1/focal/amd64/Dockerfile,dotnet/core/runtime,2020-12-15 23:17:42.00,core
sha256:18ef876a0e4e122c797bf105f07510436e6ad49c03fd5aa47edb99776a2499cd,arm64,Linux,Ubuntu 18.04,3.1.10,src/runtime-deps/3.1/bionic/arm64v8/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:45.00,core
sha256:18ef876a0e4e122c797bf105f07510436e6ad49c03fd5aa47edb99776a2499cd,arm64,Linux,Ubuntu 18.04,3.1.10,src/runtime-deps/3.1/bionic/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:45.00,core
sha256:18ef876a0e4e122c797bf105f07510436e6ad49c03fd5aa47edb99776a2499cd,arm64,Linux,Ubuntu 18.04,3.1.11,src/runtime-deps/3.1/bionic/arm64v8/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:45.00,core
sha256:18ef876a0e4e122c797bf105f07510436e6ad49c03fd5aa47edb99776a2499cd,arm64,Linux,Ubuntu 18.04,3.1.11,src/runtime-deps/3.1/bionic/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:45.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:46.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:46.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,5.0.1,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:46.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,3.1.11,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:46.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,3.1.11,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:46.00,core
sha256:4b14a4f1a940be2855a1ed3ab2a90f40d6fe9cf4feab66d340dfe135b074bc2a,amd64,Linux,Ubuntu 20.04,5.0.2,src/runtime-deps/3.1/focal/amd64/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:46.00,core
sha256:10b9036203c5a7de48f8b10acd71ef8ed59c7e9d2277f67997c8bcc374d32a05,arm32,Linux,Ubuntu 18.04,3.1.10,src/runtime-deps/3.1/bionic/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:54.00,core
sha256:10b9036203c5a7de48f8b10acd71ef8ed59c7e9d2277f67997c8bcc374d32a05,arm32,Linux,Ubuntu 18.04,3.1.10,src/runtime-deps/3.1/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:54.00,core
sha256:10b9036203c5a7de48f8b10acd71ef8ed59c7e9d2277f67997c8bcc374d32a05,arm32,Linux,Ubuntu 18.04,3.1.11,src/runtime-deps/3.1/bionic/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:54.00,core
sha256:10b9036203c5a7de48f8b10acd71ef8ed59c7e9d2277f67997c8bcc374d32a05,arm32,Linux,Ubuntu 18.04,3.1.11,src/runtime-deps/3.1/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:54.00,core
sha256:8f21bf7ac9daa90f048fdb1a506e7f598a641e8b6e3fe60c04645d3b783ba5b9,arm32,Linux,Ubuntu 18.04,2.1.23,src/runtime-deps/2.1/bionic/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:56.00,core
sha256:8f21bf7ac9daa90f048fdb1a506e7f598a641e8b6e3fe60c04645d3b783ba5b9,arm32,Linux,Ubuntu 18.04,2.1.23,src/runtime-deps/2.1/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:56.00,core
sha256:8f21bf7ac9daa90f048fdb1a506e7f598a641e8b6e3fe60c04645d3b783ba5b9,arm32,Linux,Ubuntu 18.04,2.1.24,src/runtime-deps/2.1/bionic/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:56.00,core
sha256:8f21bf7ac9daa90f048fdb1a506e7f598a641e8b6e3fe60c04645d3b783ba5b9,arm32,Linux,Ubuntu 18.04,2.1.24,src/runtime-deps/2.1/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:56.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:57.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:57.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,5.0.1,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:57.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,3.1.11,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:57.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,3.1.11,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:17:57.00,core
sha256:9498eaccf6fa1fd6dda0d1ab81a59dc5b6f9d67658698d11e150dbd03435ed3a,arm32,Linux,Ubuntu 20.04,5.0.2,src/runtime-deps/3.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:17:57.00,core
sha256:ac58c0b82c86bf154b64c2e9c538ccc5d185ef0f0dd599e14446f754b7e38dfc,amd64,Linux,Ubuntu 20.04,3.1.10,src/runtime/3.1/focal/amd64/Dockerfile,dotnet/runtime,2020-12-15 23:17:58.00,core
sha256:ac58c0b82c86bf154b64c2e9c538ccc5d185ef0f0dd599e14446f754b7e38dfc,amd64,Linux,Ubuntu 20.04,3.1.10,src/runtime/3.1/focal/amd64/Dockerfile,dotnet/core/runtime,2020-12-15 23:17:58.00,core
sha256:1d048be26fa667f7140ba55712b4394c3587bab48c0be00aa5f47beba64d3dfd,amd64,Linux,Ubuntu 20.04,2.1.23,src/aspnet/2.1/focal/amd64/Dockerfile,dotnet/aspnet,2020-12-15 23:18:01.00,core
sha256:1d048be26fa667f7140ba55712b4394c3587bab48c0be00aa5f47beba64d3dfd,amd64,Linux,Ubuntu 20.04,2.1.23,src/aspnet/2.1/focal/amd64/Dockerfile,dotnet/core/aspnet,2020-12-15 23:18:01.00,core
sha256:6d3cd51bd02f6a61d3e0f8b5a9bd7977cf30510ecd333326187cea7477fe2cb2,arm32,Linux,Ubuntu 20.04,2.1.23,src/runtime-deps/2.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:18:02.00,core
sha256:6d3cd51bd02f6a61d3e0f8b5a9bd7977cf30510ecd333326187cea7477fe2cb2,arm32,Linux,Ubuntu 20.04,2.1.23,src/runtime-deps/2.1/focal/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:18:02.00,core
sha256:6d3cd51bd02f6a61d3e0f8b5a9bd7977cf30510ecd333326187cea7477fe2cb2,arm32,Linux,Ubuntu 20.04,2.1.24,src/runtime-deps/2.1/focal/arm32v7/Dockerfile,dotnet/runtime-deps,2020-12-15 23:18:02.00,core
sha256:6d3cd51bd02f6a61d3e0f8b5a9bd7977cf30510ecd333326187cea7477fe2cb2,arm32,Linux,Ubuntu 20.04,2.1.24,src/runtime-deps/2.1/focal/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:18:02.00,core
sha256:084ecfe78b864250c7af7dc385699fc3cbb6e95bf1f6562c57bfab83b036c8e8,arm64,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/arm64v8/Dockerfile,dotnet/runtime-deps,2020-12-15 23:18:03.00,core
sha256:084ecfe78b864250c7af7dc385699fc3cbb6e95bf1f6562c57bfab83b036c8e8,arm64,Linux,Ubuntu 20.04,3.1.10,src/runtime-deps/3.1/focal/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-12-15 23:18:03.00,core
sha256:084ecfe78b864250c7af7dc385699fc3cbb6e95bf1f6562c57bfab83b036c8e8,arm64,Linux,Ubuntu 20.04,5.0.1,src/runtime-deps/3.1/focal/arm64v8/Dockerfile,dotnet/runtime-deps,2020-12-15 23:18:03.00,core
